#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
593	SAV1013	chr	+	1062774	1064280	1062774	1064280	1	1062774,	1064280,	1007	none	cmpl	cmpl	0,
593	SAV1014	chr	+	1064424	1065183	1064424	1065183	1	1064424,	1065183,	1008	none	cmpl	cmpl	0,
593	SAV1015	chr	+	1065376	1065886	1065376	1065886	1	1065376,	1065886,	1009	none	cmpl	cmpl	0,
593	SAV1016	chr	-	1065998	1067189	1065998	1067189	1	1065998,	1067189,	1010	none	cmpl	cmpl	0,
593	SAV1017	chr	-	1067166	1068342	1067166	1068342	1	1067166,	1068342,	1011	none	cmpl	cmpl	0,
593	SAV1018	chr	+	1068774	1070259	1068774	1070259	1	1068774,	1070259,	1012	murE	cmpl	cmpl	0,
593	SAV1019	chr	+	1070248	1070500	1070248	1070500	1	1070248,	1070500,	1013	none	cmpl	cmpl	0,
593	SAV1020	chr	+	1070499	1070718	1070499	1070718	1	1070499,	1070718,	1014	none	cmpl	cmpl	0,
593	SAV1021	chr	+	1070904	1072107	1070904	1072107	1	1070904,	1072107,	1015	none	cmpl	cmpl	0,
593	SAV1022	chr	+	1072408	1073212	1072408	1073212	1	1072408,	1073212,	1016	none	cmpl	cmpl	0,
593	SAV1023	chr	+	1073445	1075755	1073445	1075755	1	1073445,	1075755,	1017	htrA	cmpl	cmpl	0,
593	SAV1024	chr	+	1075771	1077130	1075771	1077130	1	1075771,	1077130,	1018	none	cmpl	cmpl	0,
593	SAV1025	chr	+	1077265	1078780	1077265	1078780	1	1077265,	1078780,	1019	none	cmpl	cmpl	0,
593	SAV1026	chr	-	1079265	1079835	1079265	1079835	1	1079265,	1079835,	1020	none	cmpl	cmpl	0,
593	SAV1027	chr	+	1080044	1080263	1080044	1080263	1	1080044,	1080263,	1021	none	cmpl	cmpl	0,
593	SAV1028	chr	-	1080343	1081330	1080343	1081330	1	1080343,	1081330,	1022	none	cmpl	cmpl	0,
593	SAV1029	chr	+	1081528	1081705	1081528	1081705	1	1081528,	1081705,	1023	none	cmpl	cmpl	0,
593	SAV1030	chr	+	1081719	1082322	1081719	1082322	1	1081719,	1082322,	1024	none	cmpl	cmpl	0,
593	SAV1031	chr	+	1082530	1082692	1082530	1082692	1	1082530,	1082692,	1025	none	cmpl	cmpl	0,
593	SAV1032	chr	+	1083348	1083621	1083348	1083621	1	1083348,	1083621,	1026	none	cmpl	cmpl	0,
593	SAV1033	chr	+	1083664	1085629	1083664	1085629	1	1083664,	1085629,	1027	none	cmpl	cmpl	0,
593	SAV1034	chr	+	1085631	1085952	1085631	1085952	1	1085631,	1085952,	1028	none	cmpl	cmpl	0,
593	SAV1035	chr	+	1085948	1086590	1085948	1086590	1	1085948,	1086590,	1029	none	cmpl	cmpl	0,
593	SAV1036	chr	-	1086677	1086923	1086677	1086923	1	1086677,	1086923,	1030	none	cmpl	cmpl	0,
593	SAV1037	chr	-	1087334	1087691	1087334	1087691	1	1087334,	1087691,	1031	none	cmpl	cmpl	0,
593	SAV1038	chr	+	1088178	1089138	1088178	1089138	1	1088178,	1089138,	1032	none	cmpl	cmpl	0,
593	SAV1039	chr	-	1089378	1089594	1089378	1089594	1	1089378,	1089594,	1033	none	cmpl	cmpl	0,
593	SAV1040	chr	+	1089758	1090310	1089758	1090310	1	1089758,	1090310,	1034	none	cmpl	cmpl	0,
593	SAV1041	chr	-	1090361	1091300	1090361	1091300	1	1090361,	1091300,	1035	none	cmpl	cmpl	0,
593	SAV1042	chr	+	1091481	1092843	1091481	1092843	1	1091481,	1092843,	1036	none	cmpl	cmpl	0,
593	SAV1043	chr	+	1092829	1094503	1092829	1094503	1	1092829,	1094503,	1037	menD	cmpl	cmpl	0,
593	SAV1044	chr	+	1094489	1095293	1094489	1095293	1	1094489,	1095293,	1038	none	cmpl	cmpl	0,
593	SAV1045	chr	+	1095285	1096107	1095285	1096107	1	1095285,	1096107,	1039	menB	cmpl	cmpl	0,
593	SAV1046	chr	-	1096344	1096674	1096344	1096674	1	1096344,	1096674,	1040	sspC	cmpl	cmpl	0,
593	SAV1047	chr	-	1096711	1097893	1096711	1097893	1	1096711,	1097893,	1041	sspB	cmpl	cmpl	0,
593	SAV1048	chr	-	1097974	1099003	1097974	1099003	1	1097974,	1099003,	1042	sspA	cmpl	cmpl	0,
593	SAV1049	chr	-	1099530	1100685	1099530	1100685	1	1099530,	1100685,	1043	none	cmpl	cmpl	0,
593	SAV1050	chr	-	1100880	1101891	1100880	1101891	1	1100880,	1101891,	1044	none	cmpl	cmpl	0,
593	SAV1051	chr	+	1102043	1102463	1102043	1102463	1	1102043,	1102463,	1045	none	cmpl	cmpl	0,
593	SAV1052	chr	-	1102669	1106416	1102669	1106416	1	1102669,	1106416,	1046	none	cmpl	cmpl	0,
593	SAV1054	chr	-	1106643	1107078	1106643	1107078	1	1106643,	1107078,	1047	none	cmpl	cmpl	0,
593	SAV1055	chr	-	1107232	1107703	1107232	1107703	1	1107232,	1107703,	1048	none	cmpl	cmpl	0,
593	SAV1056	chr	-	1107750	1108968	1107750	1108968	1	1107750,	1108968,	1049	none	cmpl	cmpl	0,
593	SAV1057	chr	+	1109418	1110612	1109418	1110612	1	1109418,	1110612,	1050	fmt	cmpl	cmpl	0,
593	SAV1058	chr	-	1111148	1111439	1111148	1111439	1	1111148,	1111439,	1051	none	cmpl	cmpl	0,
593	SAV1059	chr	-	1111435	1112041	1111435	1112041	1	1111435,	1112041,	1052	qoxC	cmpl	cmpl	0,
593	SAV1060	chr	-	1112030	1114019	1112030	1114019	1	1112030,	1114019,	1053	qoxB	cmpl	cmpl	0,
593	SAV1061	chr	-	1114018	1115119	1114018	1115119	1	1114018,	1115119,	1054	none	cmpl	cmpl	0,
593	SAV1062	chr	-	1115689	1116007	1115689	1116007	1	1115689,	1116007,	1055	none	cmpl	cmpl	0,
593	SAV1063	chr	-	1116870	1117731	1116870	1117731	1	1116870,	1117731,	1056	folD	cmpl	cmpl	0,
593	SAV1064	chr	+	1117931	1118414	1117931	1118414	1	1117931,	1118414,	1057	none	cmpl	cmpl	0,
593	SAV1065	chr	+	1118400	1119525	1118400	1119525	1	1118400,	1119525,	1058	purK	cmpl	cmpl	0,
593	SAV1066	chr	+	1119528	1120233	1119528	1120233	1	1119528,	1120233,	1059	purC	cmpl	cmpl	0,
593	SAV1067	chr	+	1120232	1120496	1120232	1120496	1	1120232,	1120496,	1060	none	cmpl	cmpl	0,
593	SAV1068	chr	+	1120497	1121169	1120497	1121169	1	1120497,	1121169,	1061	purQ	cmpl	cmpl	0,
593	SAV1069	chr	+	1121161	1123351	1121161	1123351	1	1121161,	1123351,	1062	purL	cmpl	cmpl	0,
593	SAV1070	chr	+	1123329	1124814	1123329	1124814	1	1123329,	1124814,	1063	purF	cmpl	cmpl	0,
593	SAV1071	chr	+	1124806	1125835	1124806	1125835	1	1124806,	1125835,	1064	purM	cmpl	cmpl	0,
593	SAV1072	chr	+	1125837	1126404	1125837	1126404	1	1125837,	1126404,	1065	purN	cmpl	cmpl	0,
593	SAV1073	chr	+	1126415	1127897	1126415	1127897	1	1126415,	1127897,	1066	purH	cmpl	cmpl	0,
593	SAV1074	chr	+	1128026	1129166	1128026	1129166	1	1128026,	1129166,	1067	purD	cmpl	cmpl	0,
593	SAV1075	chr	-	1129433	1130240	1129433	1130240	1	1129433,	1130240,	1068	none	cmpl	cmpl	0,
593	SAV1076	chr	-	1130232	1131633	1130232	1131633	1	1130232,	1131633,	1069	none	cmpl	cmpl	0,
593	SAV1077	chr	-	1131647	1132223	1131647	1132223	1	1131647,	1132223,	1070	none	cmpl	cmpl	0,
593	SAV1078	chr	-	1132603	1133053	1132603	1133053	1	1132603,	1133053,	1071	none	cmpl	cmpl	0,
593	SAV1079	chr	-	1133058	1133193	1133058	1133193	1	1133058,	1133193,	1072	none	cmpl	cmpl	0,
593	SAV1080	chr	+	1133344	1134640	1133344	1134640	1	1133344,	1134640,	1073	none	cmpl	cmpl	0,
593	SAV1081	chr	+	1135064	1136237	1135064	1136237	1	1135064,	1136237,	1074	none	cmpl	cmpl	0,
593	SAV1082	chr	+	1136290	1136833	1136290	1136833	1	1136290,	1136833,	1075	none	cmpl	cmpl	0,
593	SAV1083	chr	+	1136986	1137253	1136986	1137253	1	1136986,	1137253,	1076	ptsH	cmpl	cmpl	0,
593	SAV1084	chr	+	1137255	1138974	1137255	1138974	1	1137255,	1138974,	1077	ptsI	cmpl	cmpl	0,
593	SAV1085	chr	-	1139210	1139444	1139210	1139444	1	1139210,	1139444,	1078	none	cmpl	cmpl	0,
593	SAV1086	chr	+	1139641	1141003	1139641	1141003	1	1139641,	1141003,	1079	none	cmpl	cmpl	0,
593	SAV1087	chr	+	1140999	1142019	1140999	1142019	1	1140999,	1142019,	1080	none	cmpl	cmpl	0,
593	SAV1088	chr	+	1142151	1142814	1142151	1142814	1	1142151,	1142814,	1081	none	cmpl	cmpl	0,
593	SAV1089	chr	-	1143059	1144757	1143059	1144757	1	1143059,	1144757,	1082	none	cmpl	cmpl	0,
593	SAV1090	chr	-	1144756	1144927	1144756	1144927	1	1144756,	1144927,	1083	none	cmpl	cmpl	0,
593	SAV1091	chr	-	1145456	1146008	1145456	1146008	1	1145456,	1146008,	1084	def	cmpl	cmpl	0,
593	SAV1092	chr	+	1146372	1146999	1146372	1146999	1	1146372,	1146999,	1085	none	cmpl	cmpl	0,
593	SAV1093	chr	+	1147169	1148282	1147169	1148282	1	1147169,	1148282,	1086	pdhA	cmpl	cmpl	0,
593	SAV1094	chr	+	1148285	1149263	1148285	1149263	1	1148285,	1149263,	1087	phdB	cmpl	cmpl	0,
593	SAV1095	chr	+	1149353	1150646	1149353	1150646	1	1149353,	1150646,	1088	pdhC	cmpl	cmpl	0,
593	SAV1096	chr	+	1150649	1152056	1150649	1152056	1	1150649,	1152056,	1089	pdhD	cmpl	cmpl	0,
593	SAV1097	chr	+	1152223	1152499	1152223	1152499	1	1152223,	1152499,	1090	none	cmpl	cmpl	0,
593	SAV1098	chr	+	1152642	1153182	1152642	1153182	1	1152642,	1153182,	1091	none	cmpl	cmpl	0,
593	SAV1099	chr	+	1153194	1154289	1153194	1154289	1	1153194,	1154289,	1092	potA	cmpl	cmpl	0,
593	SAV1100	chr	+	1154281	1155079	1154281	1155079	1	1154281,	1155079,	1093	potB	cmpl	cmpl	0,
593	SAV1101	chr	+	1155084	1155894	1155084	1155894	1	1155084,	1155894,	1094	potC	cmpl	cmpl	0,
593	SAV1102	chr	+	1155893	1156967	1155893	1156967	1	1155893,	1156967,	1095	potD	cmpl	cmpl	0,
593	SAV1103	chr	+	1157040	1158060	1157040	1158060	1	1157040,	1158060,	1096	none	cmpl	cmpl	0,
593	SAV1104	chr	+	1158342	1158762	1158342	1158762	1	1158342,	1158762,	1097	none	cmpl	cmpl	0,
593	SAV1105	chr	-	1158840	1160193	1158840	1160193	1	1158840,	1160193,	1098	none	cmpl	cmpl	0,
593	SAV1106	chr	-	1160376	1160991	1160376	1160991	1	1160376,	1160991,	1099	none	cmpl	cmpl	0,
593	SAV1107	chr	+	1161147	1161975	1161147	1161975	1	1161147,	1161975,	1100	none	cmpl	cmpl	0,
593	SAV1108	chr	-	1162128	1162320	1162128	1162320	1	1162128,	1162320,	1101	none	cmpl	cmpl	0,
593	SAV1109	chr	+	1162421	1164269	1162421	1164269	1	1162421,	1164269,	1102	none	cmpl	cmpl	0,
593	SAV1110	chr	-	1164408	1164576	1164408	1164576	1	1164408,	1164576,	1103	none	cmpl	cmpl	0,
593	SAV1111	chr	-	1164577	1165060	1164577	1165060	1	1164577,	1165060,	1104	none	cmpl	cmpl	0,
593	SAV1112	chr	+	1165200	1165476	1165200	1165476	1	1165200,	1165476,	1105	none	cmpl	cmpl	0,
593	SAV1113	chr	+	1165894	1167016	1165894	1167016	1	1165894,	1167016,	1106	none	cmpl	cmpl	0,
593	SAV1114	chr	+	1167569	1171022	1167569	1171022	1	1167569,	1171022,	1107	pycA	cmpl	cmpl	0,
593	SAV1115	chr	-	1171161	1172073	1171161	1172073	1	1171161,	1172073,	1108	none	cmpl	cmpl	0,
593	SAV1116	chr	+	1172509	1173424	1172509	1173424	1	1172509,	1173424,	1109	ctaB	cmpl	cmpl	0,
593	SAV1117	chr	+	1173448	1173910	1173448	1173910	1	1173448,	1173910,	1110	none	cmpl	cmpl	0,
593	SAV1118	chr	+	1174236	1175274	1174236	1175274	1	1174236,	1175274,	1111	none	cmpl	cmpl	0,
593	SAV1119	chr	+	1175289	1175724	1175289	1175724	1	1175289,	1175724,	1112	none	cmpl	cmpl	0,
593	SAV1121	chr	-	1175786	1176713	1175786	1176713	1	1175786,	1176713,	1113	none	cmpl	cmpl	0,
593	SAV1122	chr	+	1176951	1177206	1176951	1177206	1	1176951,	1177206,	1114	none	cmpl	cmpl	0,
593	SAV1123	chr	-	1177208	1177598	1177208	1177598	1	1177208,	1177598,	1115	none	cmpl	cmpl	0,
593	SAV1124	chr	+	1177667	1178210	1177667	1178210	1	1177667,	1178210,	1116	none	cmpl	cmpl	0,
593	SAV1125	chr	+	1178211	1178694	1178211	1178694	1	1178211,	1178694,	1117	none	cmpl	cmpl	0,
74	SAV1126	chr	-	1178755	1179895	1178755	1179895	1	1178755,	1179895,	1118	none	cmpl	cmpl	0,
594	SAV1127	chr	+	1180021	1180579	1180021	1180579	1	1180021,	1180579,	1119	none	cmpl	cmpl	0,
594	SAV1128	chr	+	1180658	1180832	1180658	1180832	1	1180658,	1180832,	1120	rpmF	cmpl	cmpl	0,
594	SAV1129	chr	-	1180985	1182923	1180985	1182923	1	1180985,	1182923,	1121	none	cmpl	cmpl	0,
594	SAV1130	chr	-	1183125	1184178	1183125	1184178	1	1183125,	1184178,	1122	none	cmpl	cmpl	0,
594	SAV1131	chr	+	1184386	1185070	1184386	1185070	1	1184386,	1185070,	1123	none	cmpl	cmpl	0,
594	SAV1132	chr	+	1185069	1186146	1185069	1186146	1	1185069,	1186146,	1124	none	cmpl	cmpl	0,
594	SAV1133	chr	+	1186142	1187021	1186142	1187021	1	1186142,	1187021,	1125	none	cmpl	cmpl	0,
594	SAV1134	chr	+	1187177	1187999	1187177	1187999	1	1187177,	1187999,	1126	none	cmpl	cmpl	0,
594	SAV1135	chr	+	1188060	1188795	1188060	1188795	1	1188060,	1188795,	1127	none	cmpl	cmpl	0,
594	SAV1136	chr	+	1188813	1189137	1188813	1189137	1	1188813,	1189137,	1128	isdG	cmpl	cmpl	0,
594	SAV1137	chr	+	1189520	1190261	1189520	1190261	1	1189520,	1190261,	1129	none	cmpl	cmpl	0,
594	SAV1138	chr	+	1190640	1191699	1190640	1191699	1	1190640,	1191699,	1130	pheS	cmpl	cmpl	0,
594	SAV1139	chr	+	1191698	1194101	1191698	1194101	1	1191698,	1194101,	1131	pheT	cmpl	cmpl	0,
594	SAV1140	chr	-	1194532	1195471	1194532	1195471	1	1194532,	1195471,	1132	none	cmpl	cmpl	0,
594	SAV1141	chr	+	1195840	1196107	1195840	1196107	1	1195840,	1196107,	1133	none	cmpl	cmpl	0,
594	SAV1142	chr	+	1196107	1196629	1196107	1196629	1	1196107,	1196629,	1134	none	cmpl	cmpl	0,
594	SAV1143	chr	+	1196701	1198414	1196701	1198414	1	1196701,	1198414,	1135	none	cmpl	cmpl	0,
594	SAV1144	chr	+	1198423	1200772	1198423	1200772	1	1198423,	1200772,	1136	mutS2	cmpl	cmpl	0,
594	SAV1145	chr	+	1200944	1201259	1200944	1201259	1	1200944,	1201259,	1137	trxA	cmpl	cmpl	0,
594	SAV1146	chr	+	1201582	1203364	1201582	1203364	1	1201582,	1203364,	1138	uvrC	cmpl	cmpl	0,
594	SAV1147	chr	+	1203687	1204302	1203687	1204302	1	1203687,	1204302,	1139	sdhC	cmpl	cmpl	0,
594	SAV1148	chr	+	1204353	1206120	1204353	1206120	1	1204353,	1206120,	1140	sdhA	cmpl	cmpl	0,
594	SAV1149	chr	+	1206119	1206935	1206119	1206935	1	1206119,	1206935,	1141	sdhB	cmpl	cmpl	0,
594	SAV1151	chr	+	1207170	1207971	1207170	1207971	1	1207170,	1207971,	1142	murI	cmpl	cmpl	0,
594	SAV1152	chr	+	1207982	1208570	1207982	1208570	1	1207982,	1208570,	1143	none	cmpl	cmpl	0,
594	SAV1153	chr	+	1208562	1209066	1208562	1209066	1	1208562,	1209066,	1144	none	cmpl	cmpl	0,
594	SAV1154	chr	+	1209223	1209361	1209223	1209361	1	1209223,	1209361,	1145	none	cmpl	cmpl	0,
594	SAV1155	chr	+	1209554	1209884	1209554	1209884	1	1209554,	1209884,	1146	none	cmpl	cmpl	0,
594	SAV1156	chr	-	1210252	1210654	1210252	1210654	1	1210252,	1210654,	1147	none	cmpl	cmpl	0,
594	SAV1157	chr	+	1211323	1211830	1211323	1211830	1	1211323,	1211830,	1148	none	cmpl	cmpl	0,
594	SAV1158	chr	+	1212089	1212587	1212089	1212587	1	1212089,	1212587,	1149	none	cmpl	cmpl	0,
594	SAV1159	chr	+	1212736	1213087	1212736	1213087	1	1212736,	1213087,	1150	none	cmpl	cmpl	0,
594	SAV1160	chr	-	1213852	1214038	1213852	1214038	1	1213852,	1214038,	1151	none	cmpl	cmpl	0,
594	SAV1161	chr	-	1214659	1214893	1214659	1214893	1	1214659,	1214893,	1152	none	cmpl	cmpl	0,
594	SAV1162	chr	+	1215411	1216731	1215411	1216731	1	1215411,	1216731,	1153	tnp	cmpl	cmpl	0,
594	SAV1163	chr	-	1216889	1217849	1216889	1217849	1	1216889,	1217849,	1154	none	cmpl	cmpl	0,
594	SAV1164	chr	+	1218651	1218849	1218651	1218849	1	1218651,	1218849,	1155	none	cmpl	cmpl	0,
594	SAV1165	chr	-	1219075	1219207	1219075	1219207	1	1219075,	1219207,	1156	none	cmpl	cmpl	0,
594	SAV1166	chr	-	1219338	1220055	1219338	1220055	1	1219338,	1220055,	1157	none	cmpl	cmpl	0,
594	SAV1167	chr	-	1220162	1220888	1220162	1220888	1	1220162,	1220888,	1158	none	cmpl	cmpl	0,
594	SAV1168	chr	-	1220982	1221708	1220982	1221708	1	1220982,	1221708,	1159	none	cmpl	cmpl	0,
594	SAV1169	chr	+	1222145	1223147	1222145	1223147	1	1222145,	1223147,	1160	argF	cmpl	cmpl	0,
594	SAV1170	chr	+	1223169	1224102	1223169	1224102	1	1223169,	1224102,	1161	none	cmpl	cmpl	0,
594	SAV1171	chr	+	1224273	1225830	1224273	1225830	1	1224273,	1225830,	1162	none	cmpl	cmpl	0,
594	SAV1172	chr	+	1226136	1226364	1226136	1226364	1	1226136,	1226364,	1163	none	cmpl	cmpl	0,
594	SAV1173	chr	-	1226669	1227617	1226669	1227617	1	1226669,	1227617,	1164	none	cmpl	cmpl	0,
594	SAV1174	chr	+	1227865	1228054	1227865	1228054	1	1227865,	1228054,	1165	none	cmpl	cmpl	0,
594	SAV1175	chr	+	1229416	1230103	1229416	1230103	1	1229416,	1230103,	1166	none	cmpl	cmpl	0,
594	SAV1176	chr	-	1230206	1230653	1230206	1230653	1	1230206,	1230653,	1167	none	cmpl	cmpl	0,
594	SAV1177	chr	+	1230847	1232461	1230847	1232461	1	1230847,	1232461,	1168	none	cmpl	cmpl	0,
594	SAV1178	chr	+	1232604	1233036	1232604	1233036	1	1232604,	1233036,	1169	none	cmpl	cmpl	0,
594	SAV1179	chr	+	1233051	1233987	1233051	1233987	1	1233051,	1233987,	1170	none	cmpl	cmpl	0,
594	SAV1180	chr	+	1234000	1234402	1234000	1234402	1	1234000,	1234402,	1171	ftsL	cmpl	cmpl	0,
594	SAV1181	chr	+	1234382	1236617	1234382	1236617	1	1234382,	1236617,	1172	pbpA	cmpl	cmpl	0,
594	SAV1182	chr	+	1236908	1237874	1236908	1237874	1	1236908,	1237874,	1173	mraY	cmpl	cmpl	0,
594	SAV1183	chr	+	1237875	1239225	1237875	1239225	1	1237875,	1239225,	1174	murD	cmpl	cmpl	0,
594	SAV1184	chr	+	1239240	1240560	1239240	1240560	1	1239240,	1240560,	1175	div1b	cmpl	cmpl	0,
594	SAV1185	chr	+	1240665	1242078	1240665	1242078	1	1240665,	1242078,	1176	ftsA	cmpl	cmpl	0,
594	SAV1186	chr	+	1242110	1243283	1242110	1243283	1	1242110,	1243283,	1177	ftsZ	cmpl	cmpl	0,
594	SAV1187	chr	+	1243542	1244334	1243542	1244334	1	1243542,	1244334,	1178	none	cmpl	cmpl	0,
594	SAV1188	chr	+	1244351	1245026	1244351	1245026	1	1244351,	1245026,	1179	none	cmpl	cmpl	0,
594	SAV1189	chr	+	1245022	1245586	1245022	1245586	1	1245022,	1245586,	1180	none	cmpl	cmpl	0,
594	SAV1190	chr	+	1245597	1245888	1245597	1245888	1	1245597,	1245888,	1181	none	cmpl	cmpl	0,
594	SAV1191	chr	+	1246138	1246777	1246138	1246777	1	1246138,	1246777,	1182	none	cmpl	cmpl	0,
594	SAV1192	chr	+	1246800	1247418	1246800	1247418	1	1246800,	1247418,	1183	none	cmpl	cmpl	0,
594	SAV1193	chr	+	1247638	1250392	1247638	1250392	1	1247638,	1250392,	1184	ileS	cmpl	cmpl	0,
594	SAV1194	chr	+	1250682	1251480	1250682	1251480	1	1250682,	1251480,	1185	none	cmpl	cmpl	0,
594	SAV1195	chr	-	1251540	1251753	1251540	1251753	1	1251540,	1251753,	1186	truncated-tnp	cmpl	cmpl	0,
594	SAV1196	chr	+	1252303	1252795	1252303	1252795	1	1252303,	1252795,	1187	lsp	cmpl	cmpl	0,
594	SAV1197	chr	+	1252794	1253712	1252794	1253712	1	1252794,	1253712,	1188	none	cmpl	cmpl	0,
594	SAV1198	chr	+	1254111	1254639	1254111	1254639	1	1254111,	1254639,	1189	pyrR	cmpl	cmpl	0,
594	SAV1199	chr	+	1254856	1256164	1254856	1256164	1	1254856,	1256164,	1190	pyrP	cmpl	cmpl	0,
594	SAV1200	chr	+	1256191	1257073	1256191	1257073	1	1256191,	1257073,	1191	pyrB	cmpl	cmpl	0,
594	SAV1201	chr	+	1257090	1258365	1257090	1258365	1	1257090,	1258365,	1192	pyrC	cmpl	cmpl	0,
594	SAV1202	chr	+	1258366	1259467	1258366	1259467	1	1258366,	1259467,	1193	pyrAA	cmpl	cmpl	0,
594	SAV1203	chr	+	1259459	1262633	1259459	1262633	1	1259459,	1262633,	1194	carB	cmpl	cmpl	0,
594	SAV1204	chr	+	1262742	1263435	1262742	1263435	1	1262742,	1263435,	1195	pyrF	cmpl	cmpl	0,
594	SAV1205	chr	+	1263434	1264046	1263434	1264046	1	1263434,	1264046,	1196	pyrE	cmpl	cmpl	0,
594	SAV1206	chr	+	1264075	1264288	1264075	1264288	1	1264075,	1264288,	1197	none	cmpl	cmpl	0,
594	SAV1207	chr	+	1264724	1265126	1264724	1265126	1	1264724,	1265126,	1198	none	cmpl	cmpl	0,
594	SAV1208	chr	-	1265388	1267086	1265388	1267086	1	1265388,	1267086,	1199	none	cmpl	cmpl	0,
594	SAV1209	chr	+	1267360	1267984	1267360	1267984	1	1267360,	1267984,	1200	gmk	cmpl	cmpl	0,
594	SAV1210	chr	+	1267983	1268202	1267983	1268202	1	1267983,	1268202,	1201	none	cmpl	cmpl	0,
594	SAV1211	chr	+	1268417	1269617	1268417	1269617	1	1268417,	1269617,	1202	none	cmpl	cmpl	0,
594	SAV1212	chr	+	1269616	1272025	1269616	1272025	1	1269616,	1272025,	1203	priA	cmpl	cmpl	0,
594	SAV1213	chr	+	1272530	1273484	1272530	1273484	1	1272530,	1273484,	1204	none	cmpl	cmpl	0,
594	SAV1214	chr	-	1273646	1273850	1273646	1273850	1	1273646,	1273850,	1205	none	cmpl	cmpl	0,
594	SAV1215	chr	+	1274148	1274637	1274148	1274637	1	1274148,	1274637,	1206	none	cmpl	cmpl	0,
594	SAV1216	chr	+	1274629	1275565	1274629	1275565	1	1274629,	1275565,	1207	none	cmpl	cmpl	0,
594	SAV1217	chr	+	1275483	1276869	1275483	1276869	1	1275483,	1276869,	1208	none	cmpl	cmpl	0,
594	SAV1218	chr	+	1276871	1277966	1276871	1277966	1	1276871,	1277966,	1209	none	cmpl	cmpl	0,
594	SAV1219	chr	+	1277972	1278716	1277972	1278716	1	1277972,	1278716,	1210	none	cmpl	cmpl	0,
594	SAV1220	chr	+	1278712	1280707	1278712	1280707	1	1278712,	1280707,	1211	none	cmpl	cmpl	0,
594	SAV1221	chr	+	1280934	1281810	1280934	1281810	1	1280934,	1281810,	1212	none	cmpl	cmpl	0,
594	SAV1222	chr	+	1281810	1282455	1281810	1282455	1	1281810,	1282455,	1213	cfxE	cmpl	cmpl	0,
594	SAV1223	chr	+	1282461	1283103	1282461	1283103	1	1282461,	1283103,	1214	none	cmpl	cmpl	0,
594	SAV1224	chr	-	1283483	1283672	1283483	1283672	1	1283483,	1283672,	1215	rpmB	cmpl	cmpl	0,
594	SAV1225	chr	+	1284114	1284489	1284114	1284489	1	1284114,	1284489,	1216	none	cmpl	cmpl	0,
594	SAV1226	chr	+	1284503	1286150	1284503	1286150	1	1284503,	1286150,	1217	none	cmpl	cmpl	0,
594	SAV1227	chr	+	1286339	1288400	1286339	1288400	1	1286339,	1288400,	1218	recG	cmpl	cmpl	0,
594	SAV1228	chr	+	1288617	1289175	1288617	1289175	1	1288617,	1289175,	1219	none	cmpl	cmpl	0,
594	SAV1229	chr	+	1289179	1290166	1289179	1290166	1	1289179,	1290166,	1220	plsX	cmpl	cmpl	0,
594	SAV1230	chr	+	1290158	1291085	1290158	1291085	1	1290158,	1291085,	1221	fabD	cmpl	cmpl	0,
594	SAV1231	chr	+	1291071	1291812	1291071	1291812	1	1291071,	1291812,	1222	fabG	cmpl	cmpl	0,
594	SAV1232	chr	+	1292246	1292480	1292246	1292480	1	1292246,	1292480,	1223	hmrB	cmpl	cmpl	0,
594	SAV1233	chr	+	1292595	1293327	1292595	1293327	1	1292595,	1293327,	1224	rnc	cmpl	cmpl	0,
594	SAV1234	chr	+	1293473	1297040	1293473	1297040	1	1293473,	1297040,	1225	smc	cmpl	cmpl	0,
594	SAV1235	chr	+	1297039	1298290	1297039	1298290	1	1297039,	1298290,	1226	none	cmpl	cmpl	0,
594	SAV1236	chr	+	1298276	1298609	1298276	1298609	1	1298276,	1298609,	1227	none	cmpl	cmpl	0,
594	SAV1237	chr	+	1298634	1300002	1298634	1300002	1	1298634,	1300002,	1228	ffh	cmpl	cmpl	0,
594	SAV1238	chr	+	1300436	1300712	1300436	1300712	1	1300436,	1300712,	1229	rpsP	cmpl	cmpl	0,
594	SAV1239	chr	+	1300899	1301403	1300899	1301403	1	1300899,	1301403,	1230	rimM	cmpl	cmpl	0,
594	SAV1240	chr	+	1301402	1302140	1301402	1302140	1	1301402,	1302140,	1231	trmD	cmpl	cmpl	0,
594	SAV1241	chr	+	1302242	1302593	1302242	1302593	1	1302242,	1302593,	1232	rplS	cmpl	cmpl	0,
594	SAV1242	chr	-	1302836	1305443	1302836	1305443	1	1302836,	1305443,	1233	none	cmpl	cmpl	0,
594	SAV1243	chr	+	1305843	1306728	1305843	1306728	1	1305843,	1306728,	1234	rbgA	cmpl	cmpl	0,
594	SAV1244	chr	+	1306711	1307479	1306711	1307479	1	1306711,	1307479,	1235	rnhB	cmpl	cmpl	0,
594	SAV1245	chr	+	1307587	1308754	1307587	1308754	1	1307587,	1308754,	1236	sucC	cmpl	cmpl	0,
594	SAV1246	chr	+	1308775	1309684	1308775	1309684	1	1308775,	1309684,	1237	sucD	cmpl	cmpl	0,
74	SAV1247	chr	+	1309910	1311029	1309910	1311029	1	1309910,	1311029,	1238	lytN	cmpl	cmpl	0,
